0,115.428
0.00872665,115.181
0.0174533,114.947
0.0261799,114.718
0.0349066,114.502
0.0436332,114.295
0.0523599,114.096
0.0610865,113.906
0.0698132,113.727
0.0785398,113.556
0.0872665,113.395
0.0959931,113.244
0.10472,113.101
0.113446,112.966
0.122173,112.842
0.1309,112.725
0.139626,112.617
0.148353,112.518
0.15708,112.428
0.165806,112.347
0.174533,112.274
0.18326,112.209
0.191986,112.154
0.200713,112.107
0.20944,112.068
0.218166,112.038
0.226893,112.017
0.235619,112.004
0.244346,112
0.253073,412.016
0.261799,412.063
0.270526,412.141
0.279253,412.251
0.287979,412.392
0.296706,412.565
0.305433,412.769
0.314159,413.007
0.322886,413.275
0.331613,413.575
0.340339,413.904
0.349066,414.268
0.357792,414.665
0.366519,415.096
0.375246,415.554
0.383972,416.05
0.392699,416.575
0.401426,417.133
0.410152,417.725
0.418879,418.352
0.427606,419.013
0.436332,419.711
0.445059,420.444
0.453786,421.204
0.462512,421.999
0.471239,422.841
0.479966,423.702
0.488692,424.61
0.497419,425.558
0.506145,426.532
0.514872,427.546
0.523599,428.598
0.532325,429.694
0.541052,430.829
0.549779,431.994
0.558505,433.198
0.567232,434.451
0.575959,435.745
0.584685,437.071
0.593412,438.438
0.602139,439.852
0.610865,441.316
0.619592,442.813
0.628319,444.354
0.637045,445.947
0.645772,447.575
0.654498,449.25
0.663225,450.987
0.671952,452.764
0.680678,454.589
0.689405,456.463
0.698132,458.397
0.706858,460.373
0.715585,462.401
0.724312,464.472
0.733038,466.631
0.741765,468.823
0.750492,471.062
0.759218,473.358
0.767945,475.74
0.776672,478.159
0.785398,480.639
0.794125,483.212
0.802851,485.824
0.811578,488.503
0.820305,491.238
0.829031,494.06
0.837758,496.971
0.846485,499.927
0.855211,502.956
0.863938,506.073
0.872665,509.268
0.881391,512.512
0.890118,515.884
0.898845,519.315
0.907571,522.851
0.916298,526.442
0.925025,530.151
0.933751,533.953
0.942478,537.845
0.951204,541.801
0.959931,545.923
0.968658,550.078
0.977384,554.404
0.986111,558.809
0.994838,563.323
1.00356,290.543
1.01229,287.894
1.02102,285.356
1.02974,282.843
1.03847,280.395
1.0472,278.048
1.05592,275.724
1.06465,273.458
1.07338,271.266
1.0821,269.128
1.09083,267.028
1.09956,265.011
1.10828,263.01
1.11701,261.09
1.12574,259.2
1.13446,257.355
1.14319,255.554
1.15192,253.811
1.16064,252.095
1.16937,250.429
1.1781,248.792
1.18682,247.218
1.19555,245.667
1.20428,244.154
1.213,242.683
1.22173,241.248
1.23046,239.835
1.23918,238.465
1.24791,237.137
1.25664,235.837
1.26536,234.569
1.27409,233.32
1.28282,232.116
1.29154,230.942
1.30027,229.786
1.309,228.671
1.31772,227.584
1.32645,226.52
1.33518,225.472
1.3439,224.467
1.35263,223.482
1.36136,222.523
1.37008,221.584
1.37881,220.674
1.38754,219.789
1.39626,218.926
1.40499,218.082
1.41372,217.27
1.42244,216.479
1.43117,215.706
1.4399,214.958
1.44862,214.231
1.45735,213.521
1.46608,212.834
1.4748,212.17
1.48353,211.527
1.49226,210.899
1.50098,210.29
1.50971,209.706
1.51844,209.14
1.52716,208.589
1.53589,208.057
1.54462,207.547
1.55334,207.055
1.56207,206.582
1.5708,206.122
1.57952,205.681
1.58825,205.263
1.59698,204.854
1.6057,204.468
1.61443,204.099
1.62316,203.743
1.63188,203.404
1.64061,203.084
1.64934,202.779
1.65806,202.492
1.66679,202.221
1.67552,201.966
1.68424,201.725
1.69297,201.503
1.7017,201.294
1.71042,201.101
1.71915,200.924
1.72788,200.765
1.7366,200.619
1.74533,200.489
1.75406,200.373
1.76278,200.274
1.77151,200.19
1.78024,200.122
1.78896,200.069
1.79769,200.031
1.80642,200.008
1.81514,200
1.82387,200.008
1.8326,200.031
1.84132,200.069
1.85005,200.122
1.85878,200.19
1.8675,200.274
1.87623,200.373
1.88496,200.489
1.89368,200.619
1.90241,200.765
1.91114,200.924
1.91986,201.101
1.92859,201.294
1.93732,201.503
1.94604,201.725
1.95477,201.966
1.9635,202.221
1.97222,202.492
1.98095,202.779
1.98968,203.084
1.9984,203.404
2.00713,203.743
2.01586,204.099
2.02458,204.468
2.03331,204.854
2.04204,205.263
2.05076,205.681
2.05949,206.122
2.06822,206.582
2.07694,207.055
2.08567,207.547
2.0944,208.057
2.10312,208.589
2.11185,209.14
2.12057,209.706
2.1293,210.29
2.13803,210.899
2.14675,211.527
2.15548,212.17
2.16421,212.834
2.17294,213.521
2.18166,214.231
2.19039,214.958
2.19911,215.706
2.20784,216.479
2.21657,217.27
2.22529,218.082
2.23402,437.852
2.24275,439.577
2.25147,441.348
2.2602,443.168
2.26893,445.046
2.27765,446.964
2.28638,448.933
2.29511,450.944
2.30383,453.039
2.31256,455.168
2.32129,457.342
2.33001,459.571
2.33874,461.884
2.34747,464.232
2.35619,466.639
2.36492,469.137
2.37365,471.674
2.38237,474.274
2.3911,476.93
2.39983,479.67
2.40855,482.496
2.41728,485.366
2.42601,488.307
2.43473,491.333
2.44346,494.435
2.45219,497.585
2.46091,500.858
2.46964,504.19
2.47837,507.622
2.48709,511.109
2.49582,514.709
2.50455,518.401
2.51327,522.18
2.522,526.02
2.53073,530.022
2.53945,534.056
2.54818,538.257
2.55691,542.533
2.56563,546.915
2.57436,551.447
2.58309,556.096
2.59181,553.59
2.60054,548.715
2.60927,543.966
2.61799,539.414
2.62672,534.904
2.63545,530.508
2.64417,526.257
2.6529,522.109
2.66163,518.034
2.67035,514.122
2.67908,510.24
2.68781,506.514
2.69653,502.849
2.70526,499.268
2.71399,495.776
2.72271,492.393
2.73144,489.064
2.74017,485.832
2.74889,482.657
2.75762,479.602
2.76635,476.593
2.77507,473.658
2.7838,470.805
2.79253,468.021
2.80125,465.28
2.80998,462.622
2.81871,460.046
2.82743,457.524
2.83616,455.063
2.84489,452.64
2.85361,450.305
2.86234,448.027
2.87107,445.784
2.87979,443.622
2.88852,441.513
2.89725,439.448
2.90597,437.416
2.9147,435.465
2.92343,433.555
2.93215,431.694
2.94088,429.873
2.94961,428.108
2.95833,426.39
2.96706,424.716
2.97579,423.08
2.98451,421.503
2.99324,419.969
3.00197,418.469
3.01069,417.018
3.01942,415.608
3.02815,414.23
3.03687,412.898
3.0456,411.61
3.05433,410.362
3.06305,409.143
3.07178,407.963
3.08051,406.829
3.08923,405.732
3.09796,404.663
3.10669,403.631
3.11541,402.641
3.12414,401.686
3.13287,400.769
3.14159,399.876
3.15032,399.02
3.15905,398.21
3.16777,397.417
3.1765,396.668
3.18523,395.952
3.19395,395.262
3.20268,394.605
3.21141,393.982
3.22013,393.392
3.22886,392.834
3.23759,392.309
3.24631,391.814
3.25504,391.347
3.26377,390.916
3.27249,390.51
3.28122,390.136
3.28995,389.793
